name,noise,preprocessing,recording,transfering,video_building,Inference,wer,nb word,cer,nb character,groundtruth,prediction
daniel,0,mediapipe,3.50807356834412,0.025095224380493,0.033278465270996,1.63593053817749,0,5,0,31,ACTIONS SPEAK LOUDER THAN WORDS,ACTIONS SPEAK LOUDER THAN WORDS
daniel,0,mediapipe,2.73881840705872,0.033340692520142,0.033414363861084,1.36757946014404,0,6,0,27,THE DEVIL IS IN THE DETAILS,THE DEVIL IS IN THE DETAILS
daniel,0,mediapipe,3.26643919944763,0.033541917800903,0.066567420959473,1.66765737533569,0,6,0,33,I TRAVELLED TO ITALY LAST WEEKEND,I TRAVELLED TO ITALY LAST WEEKEND
daniel,0,mediapipe,2.33326387405395,0.033517837524414,0.033375263214111,1.20089602470398,1,3,0.5,14,LIVE AND LEARN,LIVIN THERE
daniel,0,mediapipe,3.46651601791382,0.03361439704895,0.033145904541016,1.73623013496399,0,8,0,39,BRAZILIAN FOOD IS THE BEST IN THE WORLD,BRAZILIAN FOOD IS THE BEST IN THE WORLD
daniel,0,mediapipe,5.33322429656982,0.066814184188843,0.033409118652344,2.73419284820557,0.111111111111111,9,0.048780487804878,49,AIRPLANE CRASHES ARE NOT AS COMMON AS CAR CRASHES,AEROPLANE CRASHES ARE NOT AS COMMON AS CAR CRASHES
daniel,0,mediapipe,2.63328433036804,0.033577680587769,0.033335685729981,1.26742339134216,0.25,4,0.052631578947369,22,BETTER LATE THAN NEVER,BETTER LATE THAN EVER
daniel,0,mediapipe,2.96655893325806,0.033395767211914,0.033303737640381,1.43447661399841,0,7,0,34,GOOD THINGS COME TO THOSE WHO WAIT,GOOD THINGS COME TO THOSE WHO WAIT
daniel,0,mediapipe,3.76652193069458,0.033334970474243,0.033370733261108,2.00097727775574,0.25,8,0.241379310344828,36,IT AINT OVER TILL THE FAT LADY SINGS,IT ENDS OVER TO THE FAT LADY SINGS
daniel,0,mediapipe,3.59991765022278,0.03346061706543,0.066655158996582,1.73652601242065,0.285714285714286,7,0.090909090909091,28,HES A CHIP OFF THE OLD BLOCK,HE HAS A CHIP OFF THE OLD BLOCK
daniel,0,mediapipe,3.39997911453247,0.033559560775757,0.033207178115845,1.83462262153626,0.125,8,0.037037037037037,34,YOU CANT JUDGE A BOOK BY ITS COVER,YOU CAN'T JUDGE A BOOK BY ITS COVER
daniel,0,mediapipe,2.76657247543335,0.066765546798706,0.033326625823975,1.33437371253967,0.5,4,0.294117647058824,20,LOOK BEFORE YOU LEAP,LOOK BEFORE THE LIP
daniel,0,mediapipe,2.53320622444153,0.033349275588989,0.033380270004273,1.26783180236816,0.2,5,0.066666666666667,19,ITS A PIECE OF CAKE,IT'S A PIECE OF CAKE
daniel,0,mediapipe,4.66662049293518,0.033371448516846,0.033387184143067,2.30101370811462,0,11,0,46,THE OCEAN IS NOT AS BIG AS MY LOVE FOR SCIENCE,THE OCEAN IS NOT AS BIG AS MY LOVE FOR SCIENCE
daniel,0,mediapipe,2.56644058227539,0.033539772033692,0.066542863845825,1.33444857597351,0,3,0,18,IGNORANCE IS BLISS,IGNORANCE IS BLISS
daniel,0,mediapipe,3.46659779548645,0.033336400985718,0.033383369445801,1.93450450897217,0,9,0,41,WELL CROSS THAT BRIDGE WHEN WE COME TO IT,WELL CROSS THAT BRIDGE WHEN WE COME TO IT
daniel,0,mediapipe,3.26663398742676,0.033341646194458,0.03342866897583,1.70409750938416,0.333333333333333,6,0.037037037037037,32,TIME FLIES WHEN YOURE HAVING FUN,TIME FLIES WHEN YOU ARE HAVING FUN
daniel,0,mediapipe,2.53331732749939,0.03356671333313,0.033224105834961,1.33499050140381,0,6,0,25,HE HAS BIGGER FISH TO FRY,HE HAS BIGGER FISH TO FRY
daniel,0,mediapipe,5.16642761230469,0.033466577529907,0.033248901367188,2.76772809028625,0.2,10,0.106382978723404,56,THE ROBOT CANT MAKE AN OMELET WITHOUT BREAKING SOME EGGS,THE ROBOT CAN'T MAKE AN OMELET WITHOUT BREAKING SOME X
daniel,0,mediapipe,3.2332456111908,0.033342361450195,0.033405303955078,1.60102939605713,0,7,0,29,YOUR GUESS IS AS GOOD AS MINE,YOUR GUESS IS AS GOOD AS MINE
daniel,0,mediapipe,3.26657032966614,0.033571243286133,0.033159971237183,1.60107064247131,0,7,0,35,A PICTURE IS WORTH A THOUSAND WORDS,A PICTURE IS WORTH A THOUSAND WORDS
david,0,mediapipe,2.16659069061279,0.033572196960449,0.033223628997803,1.1011335849762,0.8,5,0.428571428571429,25,ITS RAINING CATS AND DOGS,TRAINING TO GET SOME DOGS
david,0,mediapipe,2.96657514572144,0.033466339111328,0.03340220451355,1.46742105484009,0.166666666666667,6,0.115384615384615,31,EVERY CLOUD HAS A SILVER LINING,EVERY CLOUD HAS A SILVER LINE
david,0,mediapipe,3.26644420623779,0.033405542373657,0.066802978515625,1.80103993415833,0.428571428571429,7,0.166666666666667,42,DONT COUNT YOUR CHICKENS BEFORE THEY HATCH,DON'T COUNT YOUR CHICKENS BEFORE THE HEDGE
david,0,mediapipe,2.56658744812012,0.033337354660034,0.033357858657837,1.40104603767395,0.166666666666667,6,0.125,29,SLOW AND STEADY WINS THE RACE,SLOW STEADY WINS THE RACE
david,0,mediapipe,4.16654205322266,0.033407211303711,0.033334016799927,2.30100345611572,0.454545454545455,11,0.333333333333333,49,DO UNTO OTHERS AS YOU WOULD HAVE THEM DO UNTO YOU,DOING TREASURES AS YOU WOULD HAVE THEM DOING THEM YOU
david,0,mediapipe,3.73312377929687,0.033560991287232,0.033205032348633,1.90085625648499,0.181818181818182,11,0.151515151515152,43,A BIRD IN THE HAND IS WORTH TWO IN THE BUSH,A BIRD IN THE HAND IS FORCED TO IN THE BUSH
david,0,mediapipe,4.39998626708984,0.033375024795532,0.033387184143067,2.43640470504761,0.25,12,0.157894736842105,68,MY MOTHER INVITED ME TO THE RESTAURANT FOR HER BIRTHDAY THIS EVENING,MY MERZA INVITED ME TO THE REST AND FOR HER BIRTHDAY THIS EVENING
david,0,mediapipe,1.7998571395874,0.033412456512451,0.033358097076416,1.00094366073608,0,4,0,15,NO PAIN NO GAIN,NO PAIN NO GAIN
david,0,mediapipe,2.43323516845703,0.033528089523316,0.033249378204346,1.33826446533203,0,6,0,24,HIT THE NAIL ON THE HEAD,HIT THE NAIL ON THE HEAD
david,0,mediapipe,3.43313598632812,0.033471345901489,0.033422946929932,1.76754117012024,0.6,5,0.37037037037037,31,ACTIONS SPEAK LOUDER THAN WORDS,ACTIONS SPEAK THERE IS ONLY WORDS
david,0,mediapipe,2.46664357185364,0.033381938934326,0.033356666564942,1.40105319023132,0,6,0,27,THE DEVIL IS IN THE DETAILS,THE DEVIL IS IN THE DETAILS
david,0,mediapipe,1.80006074905396,0.033435583114624,0.033227205276489,1.10085558891296,1,3,0.583333333333333,14,LIVE AND LEARN,LEVIN LEONAR
david,0,mediapipe,2.7666482925415,0.066821813583374,0.033281803131104,1.60104918479919,0.428571428571429,7,0.259259259259259,33,I AM SCARED OF HAVING BAD RESULTS,I'M SCARED OF HAVING BAD RESIDENCE
david,0,mediapipe,2.36658596992493,0.033591508865357,0.033127307891846,1.26760578155518,0,4,0,22,BETTER LATE THAN NEVER,BETTER LATE THAN NEVER
david,0,mediapipe,2.76652312278748,0.033580541610718,0.033195495605469,1.56751847267151,0.142857142857143,7,0.071428571428572,34,GOOD THINGS COME TO THOSE WHO WAIT,GOOD THINGS COME TO THOSE WHO EAT
david,0,mediapipe,3.06644606590271,0.066834688186646,0.033434867858887,1.70082974433899,0.75,8,0.275862068965517,36,IT AINT OVER TILL THE FAT LADY SINGS,IT INTROVERTED THE FATLY SINKS
david,0,mediapipe,2.99976110458374,0.033558368682861,0.033249855041504,1.70091509819031,0.428571428571429,7,0.227272727272727,28,HES A CHIP OFF THE OLD BLOCK,HE'S A SHEEP OF THE OLD BLOCK
david,0,mediapipe,2.76642346382141,0.033347845077515,0.033393859863281,1.5674889087677,0.571428571428571,7,0.181818181818182,28,TODAY IS GONNA BE A NICE DAY,TO DAY IS GOING TO BE A NICE DAY
david,0,mediapipe,2.99974894523621,0.033356189727783,0.03346061706543,1.71005654335022,0.25,8,0.185185185185185,34,YOU CANT JUDGE A BOOK BY ITS COVER,YOU CAN'T JUDGE A BOOK BY ITS PAIR
david,0,mediapipe,2.7331075668335,0.033320903778076,0.033424139022827,1.43429470062256,0.25,8,0.090909090909091,41,I HOPE THIS DATA COLLECTION WILL GO WELL ,I HOPE THAT A COLLECTION WILL GO WELL
david,0,mediapipe,2.06657266616821,0.033421039581299,0.033334970474243,1.10088038444519,0.25,4,0.176470588235294,20,LOOK BEFORE YOU LEAP,LOOK BEFORE YOU LOOK
david,0,mediapipe,1.76657128334045,0.033410310745239,0.033345222473145,1.06771898269653,0.2,5,0.066666666666667,19,ITS A PIECE OF CAKE,IT'S A PIECE OF CAKE
david,0,mediapipe,1.66662645339966,0.03336238861084,0.033434629440308,1.10086297988892,0.333333333333333,3,0.1875,18,IGNORANCE IS BLISS,INSURANCE IS BLISS
david,0,mediapipe,2.36659550666809,0.033469676971436,0.066713094711304,1.36749053001404,0.111111111111111,9,0.03030303030303,41,WELL CROSS THAT BRIDGE WHEN WE COME TO IT,WE'LL CROSS THAT BRIDGE WHEN WE COME TO IT
david,0,mediapipe,2.5333194732666,0.033554553985596,0.033145904541016,1.70109987258911,1.16666666666667,6,0.481481481481482,32,TIME FLIES WHEN YOURE HAVING FUN,TAME FLAMES WHEN YOU ARE HUDDING FOR THEM
david,0,mediapipe,3.26656007766724,0.033359527587891,0.033356428146362,1.60175347328186,0,6,0,25,HE HAS BIGGER FISH TO FRY,HE HAS BIGGER FISH TO FRY
david,0,mediapipe,2.4665744304657,0.033581495285034,0.033222675323486,1.26746916770935,0.2,5,0.047619047619048,25,PLEASE DONT MAKE IT CRASH,PLEASE DON'T MAKE IT CRASH
david,0,mediapipe,3.83325934410095,0.033429384231567,0.033314466476441,2.23424673080444,0.4,10,0.25531914893617,56,THE ROBOT CANT MAKE AN OMELET WITHOUT BREAKING SOME EGGS,THE ROBOT COUNTS MAKE A NOMINATED RESULT BREAKING SOME EGGS
david,0,mediapipe,2.66656899452209,0.033418416976929,0.033369779586792,1.40082263946533,0,7,0,29,YOUR GUESS IS AS GOOD AS MINE,YOUR GUESS IS AS GOOD AS MINE
david,0,mediapipe,3.19992065429687,0.03357744216919,0.033222913742066,1.8009045124054,0.571428571428571,7,0.379310344827586,35,A PICTURE IS WORTH A THOUSAND WORDS,A PICTURE IS WORSE THAN THE WORLD'S
florence,0,mediapipe,2.53331303596497,0.033406972885132,0.033332347869873,1.43499732017517,0.2,5,0.047619047619048,25,ITS RAINING CATS AND DOGS,IT'S RAINING CATS AND DOGS
florence,0,mediapipe,3.2332329750061,0.033410549163818,0.033280372619629,1.60105037689209,0,6,0,31,EVERY CLOUD HAS A SILVER LINING,EVERY CLOUD HAS A SILVER LINING
florence,0,mediapipe,2.93329739570618,0.033586025238037,0.033156156539917,1.63432097434998,0.142857142857143,7,0.027777777777778,42,DONT COUNT YOUR CHICKENS BEFORE THEY HATCH,DON'T COUNT YOUR CHICKENS BEFORE THEY HATCH
florence,0,mediapipe,2.66662096977234,0.06682300567627,0.066633224487305,1.56832337379456,0,6,0,29,SLOW AND STEADY WINS THE RACE,SLOW AND STEADY WINS THE RACE
florence,0,mediapipe,5.13332724571228,0.033354997634888,0.033372402191162,2.66760897636414,0.090909090909091,11,0.051282051282051,49,DO UNTO OTHERS AS YOU WOULD HAVE THEM DO UNTO YOU,DO UNTO OTHERS AS YOU WOULD HAVE THEM TO DO UNTO YOU
florence,0,mediapipe,3.66650724411011,0.033505916595459,0.033313035964966,2.13729310035706,0.181818181818182,11,0.060606060606061,43,A BIRD IN THE HAND IS WORTH TWO IN THE BUSH,A BURDEN THE HAND IS WORTH TWO IN THE BUSH
florence,0,mediapipe,3.26656556129456,0.033349275588989,0.033399105072022,1.67050790786743,0.111111111111111,9,0.09375,40,THE SKY IS BLUE AND THE CLOUDS ARE WHITE,THE SKY IS BLUE AND THE CLOTHES ARE WHITE
florence,0,mediapipe,2.03329157829285,0.033329010009766,0.033407211303711,1.06751537322998,0.5,4,0.416666666666667,15,NO PAIN NO GAIN,NO PLAYING NO GAME
florence,0,mediapipe,2.26658701896667,0.033390045166016,0.033365964889526,1.2340726852417,0,6,0,24,HIT THE NAIL ON THE HEAD,HIT THE NAIL ON THE HEAD
florence,0,mediapipe,3.63335084915161,0.033476829528809,0.066563844680786,1.76759672164917,0.2,5,0.111111111111111,31,ACTIONS SPEAK LOUDER THAN WORDS,ACTIONS SPEAK SLOWER THAN WORDS
florence,0,mediapipe,2.9329993724823,0.033310413360596,0.033576250076294,1.66798400878906,0,5,0,29,I PREFER CHOCOLATE TO VANILLA,I PREFER CHOCOLATE TO VANILLA
florence,0,mediapipe,2.39975261688232,0.033340692520142,0.033401250839233,1.27115654945374,0,6,0,27,THE DEVIL IS IN THE DETAILS,THE DEVIL IS IN THE DETAILS
florence,0,mediapipe,2.06586909294128,0.033337831497192,0.033361911773682,1.10095143318176,0,3,0,14,LIVE AND LEARN,LIVE AND LEARN
florence,0,mediapipe,3.06632614135742,0.033421754837036,0.033303499221802,1.70365238189697,0,7,0,31,WE WENT TO THE CIRCUS IN GENEVA,WE WENT TO THE CIRCUS IN GENEVA
florence,0,mediapipe,2.09988164901733,0.033405780792236,0.036261796951294,1.16470527648926,0.25,4,0.210526315789474,22,BETTER LATE THAN NEVER,BETTER THAN NEVER
