name,noise,preprocessing,recording,transfering,video_building,Inference,wer,nb word,cer,nb character,groundtruth,prediction
adrien,noise_gauss-1,mediapipe,3.5998289585113525,0.033371686935424805,0.03337860107421875,1.8342838287353516,0.3333333333333333,6,0.21052631578947367,24,HIT THE NAIL ON THE HEAD,IT'S A NAIL ON THE HEAD
adrien,noise_gauss-1,mediapipe,3.1666266918182373,0.0335087776184082,0.06661868095397949,1.6677823066711426,0.0,5,0.0,31,ACTIONS SPEAK LOUDER THAN WORDS,ACTIONS SPEAK LOUDER THAN WORDS
adrien,noise_gauss-1,mediapipe,2.49992299079895,0.03360152244567871,0.033214569091796875,1.5674848556518555,0.8333333333333334,6,0.6363636363636364,27,THE DEVIL IS IN THE DETAILS,ZA DAVIN IS EXODITATE
adrien,noise_gauss-1,mediapipe,2.2665963172912598,0.03337860107421875,0.03332972526550293,1.2020173072814941,0.0,3,0.0,14,LIVE AND LEARN,LIVE AND LEARN
adrien,noise_gauss-1,mediapipe,2.8666529655456543,0.0335237979888916,0.03323554992675781,1.601668357849121,1.0,4,0.631578947368421,22,BETTER LATE THAN NEVER,LITTLE MADE THE NIBBLE
adrien,noise_gauss-1,mediapipe,3.4333348274230957,0.03340625762939453,0.03339982032775879,1.7007367610931396,0.42857142857142855,7,0.25,34,GOOD THINGS COME TO THOSE WHO WAIT,GOOD THINGS COME TO CHOOSE THE WEIGHT
adrien,noise_gauss-1,mediapipe,4.133228063583374,0.033399105072021484,0.03333759307861328,2.1009793281555176,0.5,8,0.3793103448275862,36,IT AINT OVER TILL THE FAT LADY SINGS,IT ENTERS THE FIRST LADY SINGS
adrien,noise_gauss-1,mediapipe,2.8665950298309326,0.03339576721191406,0.03334403038024902,1.7008929252624512,0.42857142857142855,7,0.22727272727272727,28,HES A CHIP OFF THE OLD BLOCK,HE'S THE CHIP OF THE OLD BLOCK
adrien,noise_gauss-1,mediapipe,2.866593599319458,0.03346872329711914,0.06662678718566895,1.6342055797576904,0.25,8,0.14814814814814814,34,YOU CANT JUDGE A BOOK BY ITS COVER,YOU CAN JUDGE A BOOK BY ITS COMMA
adrien,noise_gauss-1,mediapipe,2.2665793895721436,0.03344464302062988,0.03331923484802246,1.2673711776733398,0.25,4,0.11764705882352941,20,LOOK BEFORE YOU LEAP,LOOK BEFORE YOU LEAVE
adrien,noise_gauss-1,mediapipe,2.399813175201416,0.03345990180969238,0.03330254554748535,1.2707788944244385,0.2,5,0.06666666666666667,19,ITS A PIECE OF CAKE,IT'S A PIECE OF CAKE
adrien,noise_gauss-1,mediapipe,2.766573667526245,0.03332853317260742,0.03355121612548828,1.6009435653686523,1.0,3,0.375,18,IGNORANCE IS BLISS,IN YOUR ARMS IS BLISS
adrien,noise_gauss-1,mediapipe,3.6999964714050293,0.03342628479003906,0.03348875045776367,2.1006722450256348,0.2222222222222222,9,0.06060606060606061,41,WELL CROSS THAT BRIDGE WHEN WE COME TO IT,WE'LL CROSS THAT RIDGE WHEN WE COME TO IT
adrien,noise_gauss-1,mediapipe,3.3665924072265625,0.03357195854187012,0.06650805473327637,1.9343812465667725,1.0,6,0.7037037037037037,32,TIME FLIES WHEN YOURE HAVING FUN,DAVID FLAYS WHEN YOU ARE OTHER COVERING
adrien,noise_gauss-1,mediapipe,2.266570568084717,0.0335690975189209,0.03314042091369629,1.367713212966919,1.2,5,0.6470588235294118,21,THE COW EAT THE GRASS,AS A COAT HE TOOK US
adrien,noise_gauss-1,mediapipe,2.866649866104126,0.03339123725891113,0.03333163261413574,1.5007853507995605,0.0,6,0.0,25,HE HAS BIGGER FISH TO FRY,HE HAS BIGGER FISH TO FRY
adrien,noise_gauss-1,mediapipe,2.4666051864624023,0.0333859920501709,0.0668191909790039,1.3674225807189941,0.4,5,0.2631578947368421,23,I WORK WITH SMALL ROBOT,I WORK WITH MORE ROBOTS
adrien,noise_gauss-1,mediapipe,3.799929618835449,0.03341960906982422,0.0333247184753418,2.1342151165008545,0.3,10,0.2127659574468085,56,THE ROBOT CANT MAKE AN OMELET WITHOUT BREAKING SOME EGGS,THE ROBOT CAN MAKE AN OMELET WITHOUT PUTTING SOME CAKES
adrien,noise_gauss-1,mediapipe,2.966426134109497,0.033425092697143555,0.03332209587097168,1.5017368793487549,0.14285714285714285,7,0.08695652173913043,29,YOUR GUESS IS AS GOOD AS MINE,YOUR GUESS AS GOOD AS MINE
adrien,noise_gauss-1,mediapipe,3.366647481918335,0.03352475166320801,0.03317761421203613,1.8040404319763184,0.7142857142857143,7,0.3793103448275862,35,A PICTURE IS WORTH A THOUSAND WORDS,THE PICTURE OF IT WAS A THOUSAND WORLDS
adrien,noise_gauss-2,mediapipe,2.732468366622925,0.03335881233215332,0.03332376480102539,1.5676651000976562,0.2,5,0.047619047619047616,25,ITS RAINING CATS AND DOGS,IT'S RAINING CATS AND DOGS
adrien,noise_gauss-2,mediapipe,2.5999715328216553,0.03352713584899902,0.033210039138793945,1.3008148670196533,0.2,5,0.09090909090909091,26,I EAT CHICKEN THIS MORNING,I ATE CHICKEN THIS MORNING
adrien,noise_gauss-2,mediapipe,2.8666558265686035,0.033329010009765625,0.0333559513092041,1.567460060119629,0.6666666666666666,6,0.4230769230769231,31,EVERY CLOUD HAS A SILVER LINING,THE ROOT CLOUD A SILVER LINE
adrien,noise_gauss-2,mediapipe,3.199915647506714,0.033353328704833984,0.03338813781738281,1.9019346237182617,1.0,7,0.3611111111111111,42,DONT COUNT YOUR CHICKENS BEFORE THEY HATCH,DON'T COME TO A CHICKEN BEFORE THE
adrien,noise_gauss-2,mediapipe,2.3000028133392334,0.03360700607299805,0.03321218490600586,1.2676167488098145,0.2,5,0.23076923076923078,17,IT IS A SUNNY DAY,IT IS THE SUNNY DAY
adrien,noise_gauss-2,mediapipe,2.666646718978882,0.033416748046875,0.033335208892822266,1.5676443576812744,0.8333333333333334,6,0.7916666666666666,29,SLOW AND STEADY WINS THE RACE,TO THROW INTO THE WINDOW
adrien,noise_gauss-2,mediapipe,4.1998820304870605,0.03342270851135254,0.033269643783569336,2.1676852703094482,0.6363636363636364,11,0.3076923076923077,49,DO UNTO OTHERS AS YOU WOULD HAVE THEM DO UNTO YOU,GO INTO OTHERS AS YOU WOULD THEN GO INTO
adrien,noise_gauss-2,mediapipe,4.666588544845581,0.03345465660095215,0.03344535827636719,2.4340832233428955,0.5454545454545454,11,0.42424242424242425,43,A BIRD IN THE HAND IS WORTH TWO IN THE BUSH,THE BIRD IN THE END IS WEALTH TO THE BELL
adrien,noise_gauss-2,mediapipe,2.2499406337738037,0.016799449920654297,0.03339815139770508,1.1007378101348877,0.5,4,0.4166666666666667,15,NO PAIN NO GAIN,NO PLAYING NO GAME
adrien,noise_gauss-2,mediapipe,2.4666061401367188,0.03348541259765625,0.03328442573547363,1.4674527645111084,1.0,5,0.8181818181818182,26,MY BROTHER PLAY VIDEO GAME,MY BOYS ARE PRETTY LITTLE VIDEO
adrien,noise_gauss-2,mediapipe,3.59995698928833,0.03336453437805176,0.03338813781738281,1.867689847946167,0.16666666666666666,6,0.10526315789473684,24,HIT THE NAIL ON THE HEAD,WITH THE NAIL ON THE HEAD
adrien,noise_gauss-2,mediapipe,3.1665220260620117,0.0334627628326416,0.03346753120422363,1.6673839092254639,0.2,5,0.07407407407407407,31,ACTIONS SPEAK LOUDER THAN WORDS,ACTIONS SPEAK LOUDER THAN WORLD
adrien,noise_gauss-2,mediapipe,2.4999372959136963,0.03344988822937012,0.033486366271972656,1.5341801643371582,0.3333333333333333,6,0.3181818181818182,27,THE DEVIL IS IN THE DETAILS,THE DAVID IS IN THE DESERT
adrien,noise_gauss-2,mediapipe,2.266573429107666,0.033416748046875,0.033341169357299805,1.2344846725463867,0.0,3,0.0,14,LIVE AND LEARN,LIVE AND LEARN
adrien,noise_gauss-2,mediapipe,2.8665785789489746,0.03339242935180664,0.03327441215515137,1.5675568580627441,1.0,4,0.47368421052631576,22,BETTER LATE THAN NEVER,TO TOLERATE THE NEVO
adrien,noise_gauss-2,mediapipe,3.433283567428589,0.03332877159118652,0.033349037170410156,1.734546422958374,0.42857142857142855,7,0.39285714285714285,34,GOOD THINGS COME TO THOSE WHO WAIT,GOOD THINGS COME TO KEEP THE RIGHT
adrien,noise_gauss-2,mediapipe,4.133224248886108,0.03333711624145508,0.03347277641296387,2.3009514808654785,0.875,8,0.5862068965517241,36,IT AINT OVER TILL THE FAT LADY SINGS,IT'S AIN'T OVER SINCE THE FIRST DAY YOU SEE
adrien,noise_gauss-2,mediapipe,2.8665642738342285,0.033312320709228516,0.03496050834655762,1.6992313861846924,0.5714285714285714,7,0.4090909090909091,28,HES A CHIP OFF THE OLD BLOCK,IS THE CHIP OF THE OLD GLOVE
adrien,noise_gauss-2,mediapipe,2.8665425777435303,0.033585548400878906,0.03320050239562988,1.7342064380645752,0.5,8,0.3333333333333333,34,YOU CANT JUDGE A BOOK BY ITS COVER,YOU CAN READ THE BOOK BY ITS COMMA
adrien,noise_gauss-2,mediapipe,2.26666259765625,0.03339123725891113,0.03329634666442871,1.2346768379211426,0.25,4,0.11764705882352941,20,LOOK BEFORE YOU LEAP,LOOK BEFORE YOU LEAVE
adrien,noise_gauss-2,mediapipe,2.3999245166778564,0.033371925354003906,0.03334331512451172,1.3022363185882568,0.2,5,0.06666666666666667,19,ITS A PIECE OF CAKE,IT'S A PIECE OF CAKE
adrien,noise_gauss-2,mediapipe,2.766500949859619,0.03340721130371094,0.03328585624694824,1.5013787746429443,1.3333333333333333,3,0.5625,18,IGNORANCE IS BLISS,IN YOUR ARMS IS THIS
adrien,noise_gauss-2,mediapipe,3.699937582015991,0.03342914581298828,0.03345227241516113,2.101863384246826,0.6666666666666666,9,0.45454545454545453,41,WELL CROSS THAT BRIDGE WHEN WE COME TO IT,WE'LL CROSS THAT ROUTE WHEN YOU CAN CREATE
adrien,noise_gauss-2,mediapipe,3.3665850162506104,0.03333926200866699,0.03349661827087402,1.8674404621124268,1.1666666666666667,6,0.7407407407407407,32,TIME FLIES WHEN YOURE HAVING FUN,SAME FLAVORS WHEN YOU ARE UNDER THE COFFEE
adrien,noise_gauss-2,mediapipe,2.26656436920166,0.03349566459655762,0.03329181671142578,1.4347622394561768,1.0,5,0.8823529411764706,21,THE COW EAT THE GRASS,IS A CO CONSEQUENCE
adrien,noise_gauss-2,mediapipe,2.866389513015747,0.033545494079589844,0.03319668769836426,1.4676539897918701,0.8333333333333334,6,0.4,25,HE HAS BIGGER FISH TO FRY,HERE AS BIG AS FISH TO FIND
adrien,noise_gauss-2,mediapipe,2.466630458831787,0.03350210189819336,0.03329634666442871,1.3681256771087646,0.4,5,0.2631578947368421,23,I WORK WITH SMALL ROBOT,I WORK WITH MY ROBOTS
adrien,noise_gauss-2,mediapipe,3.7999444007873535,0.03342485427856445,0.033313751220703125,2.2676422595977783,0.8,10,0.5957446808510638,56,THE ROBOT CANT MAKE AN OMELET WITHOUT BREAKING SOME EGGS,THE ROBOTS CAN MAKE A NUMBER
adrien,noise_gauss-2,mediapipe,2.9664523601531982,0.03341364860534668,0.03332209587097168,1.6675870418548584,0.5714285714285714,7,0.43478260869565216,29,YOUR GUESS IS AS GOOD AS MINE,YOUR GUESS THE BUDDHIST MINE
adrien,noise_gauss-2,mediapipe,3.366671323776245,0.03332018852233887,0.03354692459106445,1.8674492835998535,0.8571428571428571,7,0.6206896551724138,35,A PICTURE IS WORTH A THOUSAND WORDS,THE PICTURE OF IT WAS THE WORLD
adrien,train-en-1,mediapipe,2.7332608699798584,0.03352475166320801,0.03326272964477539,1.6013314723968506,0.4,5,0.19047619047619047,25,ITS RAINING CATS AND DOGS,IT'S WINNING CATS AND DOGS
adrien,train-en-1,mediapipe,2.59978985786438,0.03348803520202637,0.03333330154418945,1.5675570964813232,0.8,5,0.45454545454545453,26,I EAT CHICKEN THIS MORNING,A CHICKEN TO SOMEONE
adrien,train-en-1,mediapipe,2.8665976524353027,0.0334165096282959,0.033301353454589844,1.6343367099761963,0.3333333333333333,6,0.23076923076923078,31,EVERY CLOUD HAS A SILVER LINING,EVERY CLOUD HAS SILVER LIGHTER
adrien,train-en-1,mediapipe,3.1999735832214355,0.0333256721496582,0.03348541259765625,1.8039274215698242,0.5714285714285714,7,0.2222222222222222,42,DONT COUNT YOUR CHICKENS BEFORE THEY HATCH,DON'T COUNT YOUR CHICKEN BEFORE THE ACTUAL
adrien,train-en-1,mediapipe,2.2999558448791504,0.033423423767089844,0.03339505195617676,1.3675758838653564,0.0,5,0.0,17,IT IS A SUNNY DAY,IT IS A SUNNY DAY
adrien,train-en-1,mediapipe,2.6665587425231934,0.033512115478515625,0.03333115577697754,1.4674232006072998,0.3333333333333333,6,0.25,29,SLOW AND STEADY WINS THE RACE,SLOW IN STUDIO WINS THE RACE
adrien,train-en-1,mediapipe,4.199842691421509,0.03352952003479004,0.03339695930480957,2.2672526836395264,0.36363636363636365,11,0.15384615384615385,49,DO UNTO OTHERS AS YOU WOULD HAVE THEM DO UNTO YOU,DO INTO OTHERS YOU WOULD HAVE THEM DOVE INTO YOU
adrien,train-en-1,mediapipe,4.666645050048828,0.03339838981628418,0.03329324722290039,2.3677427768707275,0.36363636363636365,11,0.30303030303030304,43,A BIRD IN THE HAND IS WORTH TWO IN THE BUSH,THE BIRD ON THE END IS WAS TWO IN THE BUSH
adrien,train-en-1,mediapipe,2.2332115173339844,0.03337359428405762,0.033332109451293945,1.4689245223999023,1.0,4,1.0833333333333333,15,NO PAIN NO GAIN,IF YOU'RE NO PAIN YOU GOT
adrien,train-en-1,mediapipe,2.466409206390381,0.03340435028076172,0.0333409309387207,1.467574119567871,0.8,5,0.6363636363636364,26,MY BROTHER PLAY VIDEO GAME,MY BOYS ARE PRIVATE
adrien,train-en-1,mediapipe,3.5999996662139893,0.03348135948181152,0.03325986862182617,1.800978422164917,1.0,6,1.0,24,HIT THE NAIL ON THE HEAD,
adrien,train-en-1,mediapipe,3.1666147708892822,0.03344249725341797,0.03329968452453613,1.701063632965088,0.4,5,0.4444444444444444,31,ACTIONS SPEAK LOUDER THAN WORDS,SPEAK LOUDER THAN
adrien,train-en-1,mediapipe,2.499964714050293,0.03342103958129883,0.03327345848083496,1.534348487854004,1.0,6,1.0,27,THE DEVIL IS IN THE DETAILS,
adrien,train-en-1,mediapipe,2.2666451930999756,0.0335695743560791,0.06650209426879883,1.4371731281280518,1.0,3,0.75,14,LIVE AND LEARN,DID EUROPE
adrien,train-en-1,mediapipe,2.8665666580200195,0.033476829528808594,0.033294677734375,1.6675384044647217,0.5,4,0.2631578947368421,22,BETTER LATE THAN NEVER,IT'S A LATE THAN NEVER
adrien,train-en-1,mediapipe,3.433084726333618,0.033435821533203125,0.033286333084106445,1.834348201751709,0.42857142857142855,7,0.25,34,GOOD THINGS COME TO THOSE WHO WAIT,GOOD THINGS COME TO CHOOSE THE WEIGHT
adrien,train-en-1,mediapipe,4.1332643032073975,0.03340005874633789,0.03355717658996582,2.200625419616699,0.5,8,0.41379310344827586,36,IT AINT OVER TILL THE FAT LADY SINGS,IT ENTERED SINCE THE FIRST LADY SINGS
adrien,train-en-1,mediapipe,2.866656541824341,0.0335698127746582,0.03328204154968262,1.7372443675994873,0.7142857142857143,7,0.4090909090909091,28,HES A CHIP OFF THE OLD BLOCK,HE'S THE CHIEF OF THE OLD LUCK
adrien,train-en-1,mediapipe,2.866581916809082,0.0335240364074707,0.033251047134399414,1.634220838546753,0.125,8,0.037037037037037035,34,YOU CANT JUDGE A BOOK BY ITS COVER,YOU CAN JUDGE A BOOK BY ITS COVER
adrien,train-en-1,mediapipe,2.2665164470672607,0.03346967697143555,0.033271074295043945,1.3009498119354248,0.5,4,0.35294117647058826,20,LOOK BEFORE YOU LEAP,BEFORE YOU KEEP
adrien,train-en-1,mediapipe,2.399911642074585,0.03356361389160156,0.033265113830566406,1.434171199798584,0.2,5,0.06666666666666667,19,ITS A PIECE OF CAKE,IT'S A PIECE OF CAKE
adrien,train-en-1,mediapipe,2.7666220664978027,0.03340578079223633,0.03333091735839844,1.5677268505096436,1.3333333333333333,3,0.6875,18,IGNORANCE IS BLISS,IN YOUR OWN IS BASED
adrien,train-en-1,mediapipe,3.6999733448028564,0.03340291976928711,0.03332996368408203,2.100954294204712,0.5555555555555556,9,0.24242424242424243,41,WELL CROSS THAT BRIDGE WHEN WE COME TO IT,WE'LL CROSS THAT RIDGE WHEN WE CAN TWEET
adrien,train-en-1,mediapipe,3.36659574508667,0.03341865539550781,0.03331947326660156,1.8343544006347656,0.6666666666666666,6,0.48148148148148145,32,TIME FLIES WHEN YOURE HAVING FUN,TIME FACE WHEN YOUR OTHER COVER
adrien,train-en-1,mediapipe,2.266458511352539,0.03335714340209961,0.033308982849121094,1.6009774208068848,1.6,5,1.0588235294117647,21,THE COW EAT THE GRASS,IN EUROPE AS A COLD IT'S A GREAT
adrien,train-en-1,mediapipe,2.866588830947876,0.033321380615234375,0.03335905075073242,1.5341887474060059,0.16666666666666666,6,0.05,25,HE HAS BIGGER FISH TO FRY,HE HAS BIGGER FISH TO FLY
adrien,train-en-1,mediapipe,2.466658353805542,0.0334782600402832,0.06655335426330566,1.4342319965362549,0.4,5,0.2631578947368421,23,I WORK WITH SMALL ROBOT,I WORK WITH SUMMER ROBOTS
adrien,train-en-1,mediapipe,3.799950361251831,0.03341341018676758,0.03325462341308594,2.2009825706481934,0.6,10,0.2553191489361702,56,THE ROBOT CANT MAKE AN OMELET WITHOUT BREAKING SOME EGGS,ROBOTS CANNOT MAKE A NOMET WITHOUT LOOKING SOME EGGS
adrien,train-en-1,mediapipe,2.9664199352264404,0.033417463302612305,0.03329801559448242,1.5675742626190186,0.8571428571428571,7,0.6086956521739131,29,YOUR GUESS IS AS GOOD AS MINE,YOUR GUESTS
adrien,train-en-1,mediapipe,3.3666367530822754,0.033556461334228516,0.033156633377075195,1.8011119365692139,0.7142857142857143,7,0.41379310344827586,35,A PICTURE IS WORTH A THOUSAND WORDS,THE PICTURE OF HIS WAS A THOUSAND AWARDS
adrien,train-en-2,mediapipe,2.7332003116607666,0.03333687782287598,0.03337693214416504,1.5343260765075684,1.0,5,1.0,25,ITS RAINING CATS AND DOGS,
adrien,train-en-2,mediapipe,2.5999245643615723,0.03342008590698242,0.03332662582397461,1.33412766456604,1.0,5,1.0,26,I EAT CHICKEN THIS MORNING,
adrien,train-en-2,mediapipe,2.8665080070495605,0.03335070610046387,0.033358097076416016,1.6010220050811768,1.0,6,1.0,31,EVERY CLOUD HAS A SILVER LINING,
adrien,train-en-2,mediapipe,3.199997663497925,0.03339028358459473,0.033342599868774414,1.767646074295044,1.0,7,0.8611111111111112,42,DONT COUNT YOUR CHICKENS BEFORE THEY HATCH,DID EUROPE
adrien,train-en-2,mediapipe,2.29982590675354,0.03341937065124512,0.03332996368408203,1.367647647857666,1.0,5,1.0,17,IT IS A SUNNY DAY,
adrien,train-en-2,mediapipe,2.666590929031372,0.03340458869934082,0.033392906188964844,1.5008151531219482,1.0,6,1.0,29,SLOW AND STEADY WINS THE RACE,
adrien,train-en-2,mediapipe,4.1999123096466064,0.033565521240234375,0.03318214416503906,2.234161853790283,1.0,11,1.0,49,DO UNTO OTHERS AS YOU WOULD HAVE THEM DO UNTO YOU,
adrien,train-en-2,mediapipe,4.666670799255371,0.033423423767089844,0.06669831275939941,2.635122776031494,1.0,11,1.0303030303030303,43,A BIRD IN THE HAND IS WORTH TWO IN THE BUSH,DID EUROPE GOT NO BUILDING ONES AT AIR RIGHT AS WELL
adrien,train-en-2,mediapipe,2.233189582824707,0.03346991539001465,0.06668949127197266,1.3359737396240234,1.0,4,0.9166666666666666,15,NO PAIN NO GAIN,IS EUROPE
adrien,train-en-2,mediapipe,2.4665772914886475,0.03343057632446289,0.033329010009765625,1.4675958156585693,1.0,5,0.8181818181818182,26,MY BROTHER PLAY VIDEO GAME,DID EUROPE
adrien,train-en-2,mediapipe,3.59989857673645,0.03343677520751953,0.03327679634094238,1.7011175155639648,1.0,6,1.0,24,HIT THE NAIL ON THE HEAD,
adrien,train-en-2,mediapipe,3.1664376258850098,0.03335165977478027,0.0335080623626709,1.5820186138153076,1.0,5,1.0,31,ACTIONS SPEAK LOUDER THAN WORDS,
adrien,train-en-2,mediapipe,2.4999446868896484,0.033659934997558594,0.03307461738586426,1.3341522216796875,1.0,6,1.0,27,THE DEVIL IS IN THE DETAILS,
adrien,train-en-2,mediapipe,2.2665176391601562,0.03333282470703125,0.0334930419921875,1.4342188835144043,1.0,3,0.75,14,LIVE AND LEARN,IS EUROPE
adrien,train-en-2,mediapipe,2.8664255142211914,0.03346967697143555,0.033383846282958984,1.6676890850067139,1.0,4,0.8947368421052632,22,BETTER LATE THAN NEVER,DID EUROPE
adrien,train-en-2,mediapipe,3.4331278800964355,0.03331255912780762,0.03337216377258301,1.667794942855835,1.0,7,1.0,34,GOOD THINGS COME TO THOSE WHO WAIT,
adrien,train-en-2,mediapipe,4.133216857910156,0.03337454795837402,0.0335230827331543,2.4672510623931885,1.0,8,0.8620689655172413,36,IT AINT OVER TILL THE FAT LADY SINGS,DID YOU'RE ABOUT LET'S GET INTO THE
adrien,train-en-2,mediapipe,2.866462230682373,0.03354334831237793,0.03325343132019043,1.7342653274536133,1.0,7,1.0,28,HES A CHIP OFF THE OLD BLOCK,
adrien,train-en-2,mediapipe,2.8664348125457764,0.03344297409057617,0.033308982849121094,1.5342764854431152,1.0,8,1.0,34,YOU CANT JUDGE A BOOK BY ITS COVER,
adrien,train-en-2,mediapipe,2.2666640281677246,0.03352999687194824,0.03546786308288574,1.398616075515747,1.0,4,1.0,20,LOOK BEFORE YOU LEAP,
adrien,train-en-2,mediapipe,2.3999223709106445,0.03340792655944824,0.03332924842834473,1.568458080291748,0.4,5,0.3333333333333333,19,ITS A PIECE OF CAKE,IT'S A PIECE OF
adrien,train-en-2,mediapipe,2.766625165939331,0.033441781997680664,0.03326916694641113,1.4341797828674316,1.0,3,1.0,18,IGNORANCE IS BLISS,
adrien,train-en-2,mediapipe,3.699802875518799,0.033414363861083984,0.03331112861633301,2.3010406494140625,0.8888888888888888,9,0.9696969696969697,41,WELL CROSS THAT BRIDGE WHEN WE COME TO IT,DID EUROPE THAT WILL CROSS THAT YOU ACTUALLY DON'T
adrien,train-en-2,mediapipe,3.3665859699249268,0.0334315299987793,0.033344268798828125,1.7008912563323975,1.0,6,1.0,32,TIME FLIES WHEN YOURE HAVING FUN,
adrien,train-en-2,mediapipe,2.2665326595306396,0.03335833549499512,0.03333401679992676,1.5342936515808105,1.0,5,1.0,21,THE COW EAT THE GRASS,IT EUROPE DOESN'T CALL IT
adrien,train-en-2,mediapipe,2.8665771484375,0.03350472450256348,0.033356428146362305,1.600881814956665,0.6666666666666666,6,0.75,25,HE HAS BIGGER FISH TO FRY,HE GETS FORCED TO FIGHT
adrien,train-en-2,mediapipe,2.4664976596832275,0.03438544273376465,0.03238868713378906,1.3819396495819092,1.0,5,1.0,23,I WORK WITH SMALL ROBOT,
adrien,train-en-2,mediapipe,3.799917697906494,0.033345699310302734,0.03354978561401367,2.234208345413208,1.0,10,0.851063829787234,56,THE ROBOT CANT MAKE AN OMELET WITHOUT BREAKING SOME EGGS,IT'S ECONOMIC AND
adrien,train-en-2,mediapipe,2.9666428565979004,0.03350710868835449,0.03331351280212402,1.5007567405700684,1.0,7,1.0,29,YOUR GUESS IS AS GOOD AS MINE,
adrien,train-en-2,mediapipe,3.3664848804473877,0.03342080116271973,0.033286333084106445,1.8347196578979492,1.0,7,0.7931034482758621,35,A PICTURE IS WORTH A THOUSAND WORDS,EUROPE AS WELL
adrien,train-fr-1,mediapipe,2.7332496643066406,0.03340506553649902,0.033304691314697266,1.6676313877105713,0.4,5,0.14285714285714285,25,ITS RAINING CATS AND DOGS,IT'S RAINING CATS AND NUGS
adrien,train-fr-1,mediapipe,2.5997917652130127,0.033545732498168945,0.03324437141418457,1.3673555850982666,0.8,5,0.5454545454545454,26,I EAT CHICKEN THIS MORNING,CHICKEN TO SALON
adrien,train-fr-1,mediapipe,2.8663859367370605,0.0334928035736084,0.06659483909606934,1.5674705505371094,0.16666666666666666,6,0.038461538461538464,31,EVERY CLOUD HAS A SILVER LINING,EVERY CLOUD HAS SILVER LINING
adrien,train-fr-1,mediapipe,3.1997766494750977,0.033589839935302734,0.06645345687866211,1.7677042484283447,0.7142857142857143,7,0.16666666666666666,42,DONT COUNT YOUR CHICKENS BEFORE THEY HATCH,IT DON'T COUNT YOUR CHICKEN BEFORE THE MATCH
adrien,train-fr-1,mediapipe,2.2999229431152344,0.033351898193359375,0.03336620330810547,1.3675251007080078,0.2,5,0.23076923076923078,17,IT IS A SUNNY DAY,IT IS THE SUNNY DAY
adrien,train-fr-1,mediapipe,2.666654348373413,0.03341078758239746,0.033296823501586914,1.5010449886322021,0.0,6,0.0,29,SLOW AND STEADY WINS THE RACE,SLOW AND STEADY WINS THE RACE
adrien,train-fr-1,mediapipe,4.200006723403931,0.033354997634887695,0.033355712890625,2.367692708969116,0.36363636363636365,11,0.28205128205128205,49,DO UNTO OTHERS AS YOU WOULD HAVE THEM DO UNTO YOU,DON'T UNTO OTHERS AS YOU HOLD OTHERS DO UNTO YOU
