name,noise,preprocessing,recording,transfering,video_building,Inference,wer,nb word,cer,nb character,groundtruth,prediction
julien,0,mediapipe,42.63324213027954,0.033351898193359375,0.10017728805541992,66.03437685966492,81.0,1,28.454545454545453,11,JULIEN-US-2,YES UH YES UH I'M NOT SURE I GOT THE QUESTION EXACTLY BUT I'LL TRY TO ANSWER AS BEST AS I CAN UH ALSO MET THE EVELYNTH CENTURY PEOPLE WHO ALSO MADE THE EFFEL TOWER IN PARISHEL WHO ALSO MADE THE EFFEL TOWER IN PARISHEL WHO ALSO MADE THE EFFEL TOWER IN PARISHEL WHO ALSO MADE THE ETHEL TOWER IN PARISHEL WHO ALSO MADE THE ETHELOWER WHO ALSO MADE THE ETHEL TOWER IN THE ETHELP OF COURSE THE OCEAN AND SO
louisLG,0,mediapipe,3.7332797050476074,0.033571720123291016,0.06665492057800293,3.4340717792510986,4.0,1,1.0,17,LOUISLG-ANGLAIS-1,I KING BUSLAYER DRAGON
louisT,0,mediapipe,17.499932050704956,0.03335261344909668,0.0333554744720459,15.836653709411621,22.0,1,5.25,16,LOUIST-ANGLAIS-2,IT HAS SOMETHING TO DO WITH THE ROSES HERNARY SEVEN WAS MENTIONED AND NOW IT'S A SYMBOL OF PEACE FOR ENGLISH PEOPLE
lucasB,0,mediapipe,37.2999746799469,0.0333707332611084,0.09999656677246094,44.13433575630188,57.0,1,21.363636363636363,11,LUCASB-US-2,THE STUDY OF LIBERTY IS A SYMBOL OF THE UNITED STATES BECAUSE IT WAS GIVEN BY FRANCE ON THE HUNDREDTH ANNIVERSARY OF THE INDEPENDENCE OF THE UNITED STATES AND IT STANDS NEXT TO ELISA ISLAND WHICH IS WHERE NEW IMMIGRANTS WOULD COME INTO THE UNITED STATES FOR YEAH IT'S ONE OF ONE YEAH IT'S ONE OF ONE
lucasT,0,mediapipe,20.399770975112915,0.03334927558898926,0.06668615341186523,19.267873287200928,23.0,1,5.3125,16,LUCAST-ANGLAIS-1,SO SAINT GEORGE CAME TO SEVEN PRINCESS AND SO IT WAS SAINT GEORGE CROSS AND THAT'S THE ORIGIN OF THE FLAG OF ENGLAND
mathis,0,mediapipe,10.633316278457642,0.03339385986328125,0.06686544418334961,9.533915996551514,17.0,1,3.625,16,MATHIS-ANGLAIS-1,IT'S A TALE OF SAINT GEORGE THAT KILLED A DRAGON TO SAVE ENGLAND OR I DON'T REMEMBER
maxim,0,mediapipe,1.6334121227264404,0.06671762466430664,0.06679773330688477,1.8344862461090088,3.0,1,0.9333333333333333,15,MAXIM-ANGLAIS-2,AS YOU UNDERSTOOD
michal,0,mediapipe,5.833191633224487,0.033341407775878906,0.03334760665893555,5.501587390899658,14.0,1,3.0625,16,MICHAL-ANGLAIS-1,IT IS THE FLAG OF SAND GEORGE IT REPRESENTS ITS COURAGE AND ITS BRAVERY
pierre,0,mediapipe,21.899932146072388,0.06667971611022949,0.06665396690368652,20.66779375076294,28.0,1,11.272727272727273,11,PIERRE-US-1,FIFTY STARS IT'S ONE STAR PER STATE OF UNITED STATES OF AMERICA AND THE RED AND WHITE BAND REPRESENTS THE STATES THEY WERE FIGHTING AGAINST THE UNITED KINGDOM
pym,0,mediapipe,8.399753093719482,0.03348970413208008,0.09995508193969727,7.13448691368103,12.0,1,3.1538461538461537,13,PYM-ANGLAIS-2,BECAUSE THERE ARE TWO TEAM RED ROWS AND WHITE ROWS AND NO
rocco,0,mediapipe,13.333289861679077,0.03331136703491211,0.06667304039001465,14.467820882797241,36.0,1,16.3,10,ROCCO-US-2,THE STUDY OF LIBERTY IS THE SYMBOL OF DEMOCRACY AND LIBERTY IT WELCOMES TRAVELLERS ARRIVING IN NEW YORK AND IT WAS OFFERED BY FRANCE AND THE BALD EAGLE IS THE SYMBOL OF SOVEREIGNTY AND MAJESTIC APPEARANCE
seb,0,mediapipe,26.399962425231934,0.033349037170410156,0.10006070137023926,28.53465747833252,52.0,1,28.125,8,SEB-US-2,THE STATURE OF LIBERTY WAS A SYMBOL OF THE UNITED STATES BECAUSE IT REPRESENTED LIBERTY IT WAS THE FIRST THING THAT NEW TRAVELERS SAW WHEN COMING TO THE UNITED STATES AND WAS GIFTED BY FRANCE AND THE BOTH EGO IS THE ANIMAL OF THE UNITED STATES AND IT REPRESENTS BRAVERY AND FREEDOM
thomas,0,mediapipe,10.3332359790802,0.033339738845825195,0.0670936107635498,10.100576877593994,24.0,1,4.375,16,THOMAS-ANGLAIS-2,UH BECAUSE IT'S A SYMBOL OF UNITY IT WAS USED BY UH NO DYNASTY AS THE CENTRE OF THE UH FLAG AS A SYMBOL
timur,0,mediapipe,26.566513299942017,0.03334474563598633,0.0984342098236084,31.736335039138794,58.0,1,25.2,10,TIMUR-US-2,THEY SYMBOLIZE THE NEW WORLD I GUESS FOR WHEN WORKERS ARRIVED IN THE UNITED STATES THEY WOULD SEE THIS MAJESTIC STATUE FOR THE STATUE OF THE LIBERTY AND FOR THE EAGLE I DON'T THINK I REMEMBER QUITE WELL IT WAS ALSO THIS MAJESTIC QUITE FREEDOM SINCE EIGHTEEN OR SOMETHING YEAH I DON'T REMEMBER SO MUCH ABOUT THE EAGLE
valerie,0,mediapipe,20.166669845581055,0.03334856033325195,0.13341712951660156,17.5343279838562,19.0,1,6.0,12,VALERIE-US-2,OK SO THE STATUE OF LIBERTY IS A GIFT FROM FRIENDS TO CELEBRATE LIBERTY AND I DON'T REMEMBER THEN
vi,0,mediapipe,13.099937677383423,0.03333687782287598,0.03351020812988281,12.267996788024902,17.0,1,13.714285714285714,7,VI-US-1,THE FIFTY STARS REPRESENT THE FIFTY STATES OF AMERICA NOW AND THIRTEEN STRIPES STRIPES REPRESENT THIRTEEN ORIGINAL
yasmine,0,mediapipe,8.799761533737183,0.03335261344909668,0.06689572334289551,7.900611877441406,9.0,1,2.0,17,YASMINE-ANGLAIS-1,UH THEY ORIGINED TO SAINT GEORGE WHO VOTED DRAGON
yous,0,mediapipe,5.966598749160767,0.03332400321960449,0.033529043197631836,5.300854921340942,7.0,1,1.9285714285714286,14,YOUS-ANGLAIS-2,UM IT REPRESENTS THE TUDORS I THINK
